,id_visitor,id_session,dim_session_number,dim_user_agent,dim_device_app_combo,ds,ts_min,ts_max,did_search,sent_message,sent_booking_request,next_id_session,next_dim_session_number,next_dim_user_agent,next_dim_device_app_combo,next_ds,next_ts_min,next_ts_max,next_did_search,next_sent_message,next_sent_booking_request
186,ed1329a6-064d-47e9-93bc-93f5a50822df,c4295a45eb7d96a2b1f873a888a23068,2,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.153 Safari/537.36",Desktop - Chrome,2014-06-10,2014-06-10 04:20:15,2014-06-10 04:20:48,0,0,0,b6f28f090b4bc2a86fb7f70ce08ac629,3,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36",Desktop - Chrome,2014-11-24,2014-11-24 09:40:49,2014-11-24 10:08:27,1,0,0
187,ed1329a6-064d-47e9-93bc-93f5a50822df,c4295a45eb7d96a2b1f873a888a23068,2,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.153 Safari/537.36",Desktop - Chrome,2014-06-10,2014-06-10 04:20:15,2014-06-10 04:20:48,0,0,0,b6f28f090b4bc2a86fb7f70ce08ac629,3,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36",Desktop - Chrome,2014-11-24,2014-11-24 09:40:49,2014-11-24 10:08:27,1,0,0
188,ed1329a6-064d-47e9-93bc-93f5a50822df,c4295a45eb7d96a2b1f873a888a23068,2,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.153 Safari/537.36",Desktop - Chrome,2014-06-10,2014-06-10 04:20:15,2014-06-10 04:20:48,0,0,0,b6f28f090b4bc2a86fb7f70ce08ac629,3,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36",Desktop - Chrome,2014-11-24,2014-11-24 09:40:49,2014-11-24 10:08:27,1,0,0
189,ed1329a6-064d-47e9-93bc-93f5a50822df,fa6b8318a9fe0bfa928e0ac3ec9ec16a,3,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36",Desktop - Chrome,2014-11-24,2014-11-24 09:40:49,2014-11-24 10:08:27,1,0,0,3e155a2bdd066c9b5b8dae5155a81378,4,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36",Desktop - Chrome,2014-11-24,2014-11-24 11:50:57,2014-11-24 12:04:07,1,0,0
190,ed1329a6-064d-47e9-93bc-93f5a50822df,fa6b8318a9fe0bfa928e0ac3ec9ec16a,3,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36",Desktop - Chrome,2014-11-24,2014-11-24 09:40:49,2014-11-24 10:08:27,1,0,0,3e155a2bdd066c9b5b8dae5155a81378,4,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36",Desktop - Chrome,2014-11-24,2014-11-24 11:50:57,2014-11-24 12:04:07,1,0,0
191,ed1329a6-064d-47e9-93bc-93f5a50822df,fa6b8318a9fe0bfa928e0ac3ec9ec16a,3,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36",Desktop - Chrome,2014-11-24,2014-11-24 09:40:49,2014-11-24 10:08:27,1,0,0,3e155a2bdd066c9b5b8dae5155a81378,4,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36",Desktop - Chrome,2014-11-24,2014-11-24 11:50:57,2014-11-24 12:04:07,1,0,0
192,ed1329a6-064d-47e9-93bc-93f5a50822df,fa6b8318a9fe0bfa928e0ac3ec9ec16a,3,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36",Desktop - Chrome,2014-11-24,2014-11-24 09:40:49,2014-11-24 10:08:27,1,0,0,3e155a2bdd066c9b5b8dae5155a81378,4,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36",Desktop - Chrome,2014-11-24,2014-11-24 11:50:57,2014-11-24 12:04:07,1,0,0
193,ed1329a6-064d-47e9-93bc-93f5a50822df,fa6b8318a9fe0bfa928e0ac3ec9ec16a,3,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36",Desktop - Chrome,2014-11-24,2014-11-24 09:40:49,2014-11-24 10:08:27,1,0,0,3e155a2bdd066c9b5b8dae5155a81378,4,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36",Desktop - Chrome,2014-11-24,2014-11-24 11:50:57,2014-11-24 12:04:07,1,0,0
194,ed1329a6-064d-47e9-93bc-93f5a50822df,fa6b8318a9fe0bfa928e0ac3ec9ec16a,3,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36",Desktop - Chrome,2014-11-24,2014-11-24 09:40:49,2014-11-24 10:08:27,1,0,0,3e155a2bdd066c9b5b8dae5155a81378,4,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36",Desktop - Chrome,2014-11-24,2014-11-24 11:50:57,2014-11-24 12:04:07,1,0,0
195,ed1329a6-064d-47e9-93bc-93f5a50822df,fa6b8318a9fe0bfa928e0ac3ec9ec16a,3,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36",Desktop - Chrome,2014-11-24,2014-11-24 09:40:49,2014-11-24 10:08:27,1,0,0,3e155a2bdd066c9b5b8dae5155a81378,4,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36",Desktop - Chrome,2014-11-24,2014-11-24 11:50:57,2014-11-24 12:04:07,1,0,0
196,ed1329a6-064d-47e9-93bc-93f5a50822df,fa6b8318a9fe0bfa928e0ac3ec9ec16a,3,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36",Desktop - Chrome,2014-11-24,2014-11-24 09:40:49,2014-11-24 10:08:27,1,0,0,3e155a2bdd066c9b5b8dae5155a81378,4,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36",Desktop - Chrome,2014-11-24,2014-11-24 11:50:57,2014-11-24 12:04:07,1,0,0
197,ed1329a6-064d-47e9-93bc-93f5a50822df,fa6b8318a9fe0bfa928e0ac3ec9ec16a,3,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36",Desktop - Chrome,2014-11-24,2014-11-24 09:40:49,2014-11-24 10:08:27,1,0,0,3e155a2bdd066c9b5b8dae5155a81378,4,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36",Desktop - Chrome,2014-11-24,2014-11-24 11:50:57,2014-11-24 12:04:07,1,0,0
198,ed1329a6-064d-47e9-93bc-93f5a50822df,fa6b8318a9fe0bfa928e0ac3ec9ec16a,3,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36",Desktop - Chrome,2014-11-24,2014-11-24 09:40:49,2014-11-24 10:08:27,1,0,0,3e155a2bdd066c9b5b8dae5155a81378,4,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36",Desktop - Chrome,2014-11-24,2014-11-24 11:50:57,2014-11-24 12:04:07,1,0,0
199,ed1329a6-064d-47e9-93bc-93f5a50822df,fa6b8318a9fe0bfa928e0ac3ec9ec16a,3,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36",Desktop - Chrome,2014-11-24,2014-11-24 09:40:49,2014-11-24 10:08:27,1,0,0,3e155a2bdd066c9b5b8dae5155a81378,4,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36",Desktop - Chrome,2014-11-24,2014-11-24 11:50:57,2014-11-24 12:04:07,1,0,0
200,ed1329a6-064d-47e9-93bc-93f5a50822df,fa6b8318a9fe0bfa928e0ac3ec9ec16a,3,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36",Desktop - Chrome,2014-11-24,2014-11-24 09:40:49,2014-11-24 10:08:27,1,0,0,3e155a2bdd066c9b5b8dae5155a81378,4,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36",Desktop - Chrome,2014-11-24,2014-11-24 11:50:57,2014-11-24 12:04:07,1,0,0
201,ed1329a6-064d-47e9-93bc-93f5a50822df,fa6b8318a9fe0bfa928e0ac3ec9ec16a,3,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36",Desktop - Chrome,2014-11-24,2014-11-24 09:40:49,2014-11-24 10:08:27,1,0,0,3e155a2bdd066c9b5b8dae5155a81378,4,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36",Desktop - Chrome,2014-11-24,2014-11-24 11:50:57,2014-11-24 12:04:07,1,0,0
202,ed1329a6-064d-47e9-93bc-93f5a50822df,fa6b8318a9fe0bfa928e0ac3ec9ec16a,3,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36",Desktop - Chrome,2014-11-24,2014-11-24 09:40:49,2014-11-24 10:08:27,1,0,0,3e155a2bdd066c9b5b8dae5155a81378,4,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36",Desktop - Chrome,2014-11-24,2014-11-24 11:50:57,2014-11-24 12:04:07,1,0,0
203,ed1329a6-064d-47e9-93bc-93f5a50822df,fa6b8318a9fe0bfa928e0ac3ec9ec16a,3,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36",Desktop - Chrome,2014-11-24,2014-11-24 09:40:49,2014-11-24 10:08:27,1,0,0,3e155a2bdd066c9b5b8dae5155a81378,4,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36",Desktop - Chrome,2014-11-24,2014-11-24 11:50:57,2014-11-24 12:04:07,1,0,0
204,ed1329a6-064d-47e9-93bc-93f5a50822df,fa6b8318a9fe0bfa928e0ac3ec9ec16a,3,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36",Desktop - Chrome,2014-11-24,2014-11-24 09:40:49,2014-11-24 10:08:27,1,0,0,3e155a2bdd066c9b5b8dae5155a81378,4,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36",Desktop - Chrome,2014-11-24,2014-11-24 11:50:57,2014-11-24 12:04:07,1,0,0
205,ed1329a6-064d-47e9-93bc-93f5a50822df,fa6b8318a9fe0bfa928e0ac3ec9ec16a,3,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36",Desktop - Chrome,2014-11-24,2014-11-24 09:40:49,2014-11-24 10:08:27,1,0,0,3e155a2bdd066c9b5b8dae5155a81378,4,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36",Desktop - Chrome,2014-11-24,2014-11-24 11:50:57,2014-11-24 12:04:07,1,0,0
206,ed1329a6-064d-47e9-93bc-93f5a50822df,fa6b8318a9fe0bfa928e0ac3ec9ec16a,3,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36",Desktop - Chrome,2014-11-24,2014-11-24 09:40:49,2014-11-24 10:08:27,1,0,0,3e155a2bdd066c9b5b8dae5155a81378,4,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36",Desktop - Chrome,2014-11-24,2014-11-24 11:50:57,2014-11-24 12:04:07,1,0,0
207,ed1329a6-064d-47e9-93bc-93f5a50822df,fa6b8318a9fe0bfa928e0ac3ec9ec16a,3,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36",Desktop - Chrome,2014-11-24,2014-11-24 09:40:49,2014-11-24 10:08:27,1,0,0,3e155a2bdd066c9b5b8dae5155a81378,4,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36",Desktop - Chrome,2014-11-24,2014-11-24 11:50:57,2014-11-24 12:04:07,1,0,0
208,ed1329a6-064d-47e9-93bc-93f5a50822df,fa6b8318a9fe0bfa928e0ac3ec9ec16a,3,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36",Desktop - Chrome,2014-11-24,2014-11-24 09:40:49,2014-11-24 10:08:27,1,0,0,3e155a2bdd066c9b5b8dae5155a81378,4,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36",Desktop - Chrome,2014-11-24,2014-11-24 11:50:57,2014-11-24 12:04:07,1,0,0
209,ed1329a6-064d-47e9-93bc-93f5a50822df,fa6b8318a9fe0bfa928e0ac3ec9ec16a,3,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36",Desktop - Chrome,2014-11-24,2014-11-24 09:40:49,2014-11-24 10:08:27,1,0,0,3e155a2bdd066c9b5b8dae5155a81378,4,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36",Desktop - Chrome,2014-11-24,2014-11-24 11:50:57,2014-11-24 12:04:07,1,0,0
210,ed1329a6-064d-47e9-93bc-93f5a50822df,fd29a8d80ee53db081afe070d59874c1,4,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36",Desktop - Chrome,2014-11-24,2014-11-24 11:50:57,2014-11-24 12:04:07,1,0,0,3f1714edf24b008a9dda1e54e18053e8,5,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36",Desktop - Chrome,2014-11-24,2014-11-24 14:31:55,2014-11-24 14:58:20,1,0,0
211,ed1329a6-064d-47e9-93bc-93f5a50822df,fd29a8d80ee53db081afe070d59874c1,4,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36",Desktop - Chrome,2014-11-24,2014-11-24 11:50:57,2014-11-24 12:04:07,1,0,0,3f1714edf24b008a9dda1e54e18053e8,5,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36",Desktop - Chrome,2014-11-24,2014-11-24 14:31:55,2014-11-24 14:58:20,1,0,0
212,ed1329a6-064d-47e9-93bc-93f5a50822df,fd29a8d80ee53db081afe070d59874c1,4,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36",Desktop - Chrome,2014-11-24,2014-11-24 11:50:57,2014-11-24 12:04:07,1,0,0,3f1714edf24b008a9dda1e54e18053e8,5,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36",Desktop - Chrome,2014-11-24,2014-11-24 14:31:55,2014-11-24 14:58:20,1,0,0
213,ed1329a6-064d-47e9-93bc-93f5a50822df,fd29a8d80ee53db081afe070d59874c1,4,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36",Desktop - Chrome,2014-11-24,2014-11-24 11:50:57,2014-11-24 12:04:07,1,0,0,3f1714edf24b008a9dda1e54e18053e8,5,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36",Desktop - Chrome,2014-11-24,2014-11-24 14:31:55,2014-11-24 14:58:20,1,0,0
214,ed1329a6-064d-47e9-93bc-93f5a50822df,fd29a8d80ee53db081afe070d59874c1,4,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36",Desktop - Chrome,2014-11-24,2014-11-24 11:50:57,2014-11-24 12:04:07,1,0,0,3f1714edf24b008a9dda1e54e18053e8,5,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36",Desktop - Chrome,2014-11-24,2014-11-24 14:31:55,2014-11-24 14:58:20,1,0,0
215,ed1329a6-064d-47e9-93bc-93f5a50822df,fd29a8d80ee53db081afe070d59874c1,4,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36",Desktop - Chrome,2014-11-24,2014-11-24 11:50:57,2014-11-24 12:04:07,1,0,0,3f1714edf24b008a9dda1e54e18053e8,5,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36",Desktop - Chrome,2014-11-24,2014-11-24 14:31:55,2014-11-24 14:58:20,1,0,0
216,ed1329a6-064d-47e9-93bc-93f5a50822df,fd29a8d80ee53db081afe070d59874c1,4,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36",Desktop - Chrome,2014-11-24,2014-11-24 11:50:57,2014-11-24 12:04:07,1,0,0,3f1714edf24b008a9dda1e54e18053e8,5,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36",Desktop - Chrome,2014-11-24,2014-11-24 14:31:55,2014-11-24 14:58:20,1,0,0
217,ed1329a6-064d-47e9-93bc-93f5a50822df,fd29a8d80ee53db081afe070d59874c1,4,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36",Desktop - Chrome,2014-11-24,2014-11-24 11:50:57,2014-11-24 12:04:07,1,0,0,3f1714edf24b008a9dda1e54e18053e8,5,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36",Desktop - Chrome,2014-11-24,2014-11-24 14:31:55,2014-11-24 14:58:20,1,0,0
218,ed1329a6-064d-47e9-93bc-93f5a50822df,fd29a8d80ee53db081afe070d59874c1,4,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36",Desktop - Chrome,2014-11-24,2014-11-24 11:50:57,2014-11-24 12:04:07,1,0,0,3f1714edf24b008a9dda1e54e18053e8,5,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36",Desktop - Chrome,2014-11-24,2014-11-24 14:31:55,2014-11-24 14:58:20,1,0,0
219,ed1329a6-064d-47e9-93bc-93f5a50822df,fd29a8d80ee53db081afe070d59874c1,4,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36",Desktop - Chrome,2014-11-24,2014-11-24 11:50:57,2014-11-24 12:04:07,1,0,0,3f1714edf24b008a9dda1e54e18053e8,5,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36",Desktop - Chrome,2014-11-24,2014-11-24 14:31:55,2014-11-24 14:58:20,1,0,0
220,ed1329a6-064d-47e9-93bc-93f5a50822df,fd29a8d80ee53db081afe070d59874c1,4,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36",Desktop - Chrome,2014-11-24,2014-11-24 11:50:57,2014-11-24 12:04:07,1,0,0,3f1714edf24b008a9dda1e54e18053e8,5,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36",Desktop - Chrome,2014-11-24,2014-11-24 14:31:55,2014-11-24 14:58:20,1,0,0
221,ed1329a6-064d-47e9-93bc-93f5a50822df,fd29a8d80ee53db081afe070d59874c1,4,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36",Desktop - Chrome,2014-11-24,2014-11-24 11:50:57,2014-11-24 12:04:07,1,0,0,3f1714edf24b008a9dda1e54e18053e8,5,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36",Desktop - Chrome,2014-11-24,2014-11-24 14:31:55,2014-11-24 14:58:20,1,0,0
222,ed1329a6-064d-47e9-93bc-93f5a50822df,fd29a8d80ee53db081afe070d59874c1,4,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36",Desktop - Chrome,2014-11-24,2014-11-24 11:50:57,2014-11-24 12:04:07,1,0,0,3f1714edf24b008a9dda1e54e18053e8,5,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36",Desktop - Chrome,2014-11-24,2014-11-24 14:31:55,2014-11-24 14:58:20,1,0,0
223,ed1329a6-064d-47e9-93bc-93f5a50822df,fd29a8d80ee53db081afe070d59874c1,4,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36",Desktop - Chrome,2014-11-24,2014-11-24 11:50:57,2014-11-24 12:04:07,1,0,0,3f1714edf24b008a9dda1e54e18053e8,5,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36",Desktop - Chrome,2014-11-24,2014-11-24 14:31:55,2014-11-24 14:58:20,1,0,0
224,ed1329a6-064d-47e9-93bc-93f5a50822df,fd29a8d80ee53db081afe070d59874c1,4,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36",Desktop - Chrome,2014-11-24,2014-11-24 11:50:57,2014-11-24 12:04:07,1,0,0,3f1714edf24b008a9dda1e54e18053e8,5,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36",Desktop - Chrome,2014-11-24,2014-11-24 14:31:55,2014-11-24 14:58:20,1,0,0
225,ed1329a6-064d-47e9-93bc-93f5a50822df,fd29a8d80ee53db081afe070d59874c1,4,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36",Desktop - Chrome,2014-11-24,2014-11-24 11:50:57,2014-11-24 12:04:07,1,0,0,3f1714edf24b008a9dda1e54e18053e8,5,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36",Desktop - Chrome,2014-11-24,2014-11-24 14:31:55,2014-11-24 14:58:20,1,0,0
226,ed1329a6-064d-47e9-93bc-93f5a50822df,fd29a8d80ee53db081afe070d59874c1,4,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36",Desktop - Chrome,2014-11-24,2014-11-24 11:50:57,2014-11-24 12:04:07,1,0,0,3f1714edf24b008a9dda1e54e18053e8,5,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36",Desktop - Chrome,2014-11-24,2014-11-24 14:31:55,2014-11-24 14:58:20,1,0,0
227,ed1329a6-064d-47e9-93bc-93f5a50822df,fd29a8d80ee53db081afe070d59874c1,4,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36",Desktop - Chrome,2014-11-24,2014-11-24 11:50:57,2014-11-24 12:04:07,1,0,0,3f1714edf24b008a9dda1e54e18053e8,5,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36",Desktop - Chrome,2014-11-24,2014-11-24 14:31:55,2014-11-24 14:58:20,1,0,0
